2,28,0
3,20,0
7,25,0
10,9,0
11,11,0
12,13,0
13,14,0
14,16,0
21,10,3
21,11,3
21,12,3
23,40,0
23,30,0
21,83,0
22,15,3
21,84,0
21,84,1
21,85,0
21,85,1
21,85,2
21,86,0
21,86,1
21,86,2
21,86,3
21,87,0
21,87,1
21,87,2
21,87,3
21,87,4
21,89,0
21,89,1
21,89,2
21,89,3
21,89,4
21,90,0
21,90,1
21,90,2
21,90,3
21,91,0
21,91,1
21,91,2
21,92,0
21,92,1
21,93,0
20,0,-1
20,1,-1
20,2,-1
20,3,-1
20,4,-1
20,5,-1
20,6,-1
20,7,-1
20,8,-1
20,9,-1
20,10,-1
20,11,-1
20,12,-1
20,13,-1
20,14,-1
20,15,-1
20,16,-1
20,17,-1
20,18,-1
20,19,-1
20,20,-1
20,21,-1
20,22,-1
20,23,-1
20,24,-1
20,25,-1
20,26,-1
20,27,-1
20,28,-1
20,29,-1
20,30,-1
20,31,-1
20,32,-1
20,33,-1
20,34,-1
20,35,-1
20,36,-1
20,37,-1
20,38,-1
20,39,-1
20,40,-1
20,41,-1
20,42,-1
20,43,-1
20,44,-1
20,45,-1
20,46,-1
20,47,-1
21,48,5
20,48,-1
20,49,-1
20,50,-1
21,51,5
20,51,-1
20,52,-1
20,53,-1
21,54,5
21,54,5
20,54,-1
20,55,-1
20,56,-1
21,57,5
20,57,-1
20,58,-1
20,59,-1
21,60,5
20,60,-1
20,61,-1
20,62,-1
20,63,-1
20,64,-1
20,65,-1
20,66,-1
23,66,0
23,75,0
20,67,-1
20,68,-1
20,69,-1
20,70,-1
20,71,-1
20,72,-1
20,73,-1
20,74,-1
20,75,-1
20,76,-1
20,77,-1
20,78,-1
20,79,-1
20,80,-1
20,81,-1
20,82,-1
20,83,-1
20,84,-1
20,85,-1
20,86,-1
20,87,-1
20,88,-1
20,89,-1
20,90,-1
20,91,-1
20,92,-1
20,93,-1
20,94,-1
20,95,-1
20,96,-1
20,97,-1
20,98,-1
20,99,-1
20,100,-1
20,101,-1
20,102,-1
20,103,-1
20,104,-1
20,105,-1
20,106,-1
20,107,-1
20,108,-1
20,109,-1
20,110,-1
20,111,-1
20,112,-1
20,113,-1
20,114,-1
20,115,-1
20,116,-1
20,117,-1
20,118,-1
20,119,-1
20,120,-1
20,121,-1
20,122,-1
20,123,-1
20,124,-1
20,125,-1
20,126,-1
20,127,-1
20,128,-1
20,129,-1
20,130,-1
20,131,-1
20,132,-1
20,133,-1
20,134,-1
20,135,-1
20,136,-1
20,137,-1
20,138,-1
20,139,-1
20,140,-1
20,141,-1
20,142,-1
20,143,-1
20,0,-2
20,1,-2
20,2,-2
20,3,-2
20,4,-2
20,5,-2
20,6,-2
20,7,-2
20,8,-2
20,9,-2
20,10,-2
20,11,-2
20,12,-2
20,13,-2
20,14,-2
20,15,-2
20,16,-2
20,17,-2
20,18,-2
20,19,-2
20,20,-2
20,21,-2
20,22,-2
20,23,-2
20,24,-2
20,25,-2
20,26,-2
20,27,-2
20,28,-2
20,29,-2
20,30,-2
20,31,-2
20,32,-2
20,33,-2
20,34,-2
20,35,-2
20,36,-2
20,37,-2
20,38,-2
20,39,-2
20,40,-2
20,41,-2
20,42,-2
20,43,-2
20,44,-2
20,45,-2
20,46,-2
20,47,-2
20,48,-2
20,49,-2
20,50,-2
20,51,-2
20,52,-2
20,53,-2
20,54,-2
20,55,-2
20,56,-2
20,57,-2
20,58,-2
20,59,-2
20,60,-2
20,61,-2
20,62,-2
20,63,-2
20,64,-2
20,65,-2
20,66,-2
20,67,-2
20,68,-2
20,69,-2
20,70,-2
20,71,-2
20,72,-2
20,73,-2
20,74,-2
20,75,-2
20,76,-2
20,77,-2
20,78,-2
20,79,-2
20,80,-2
20,81,-2
20,82,-2
20,83,-2
20,84,-2
20,85,-2
20,86,-2
20,87,-2
20,88,-2
20,89,-2
20,90,-2
20,91,-2
20,92,-2
20,93,-2
20,94,-2
20,95,-2
20,96,-2
20,97,-2
20,98,-2
20,99,-2
20,100,-2
20,101,-2
20,102,-2
20,103,-2
20,104,-2
20,105,-2
20,106,-2
20,107,-2
20,108,-2
20,109,-2
20,110,-2
20,111,-2
20,112,-2
20,113,-2
20,114,-2
20,115,-2
20,116,-2
20,117,-2
20,118,-2
20,119,-2
20,120,-2
20,121,-2
20,122,-2
20,123,-2
20,124,-2
20,125,-2
20,126,-2
20,127,-2
20,128,-2
20,129,-2
20,130,-2
20,131,-2
20,132,-2
20,133,-2
20,134,-2
20,135,-2
20,136,-2
20,137,-2
20,138,-2
20,139,-2
20,140,-2
20,141,-2
20,142,-2
20,143,-2
21,131,0
25,130,7
26,131,1
26,131,2
26,131,3
26,131,4
26,131,5
26,131,6
26,131,7
27,131,8
