2,17,1
2,20,3
2,23,5
2,30,6
22,15,0
22,16,0
22,17,0
22,18,2
14,19,3
22,20,2
22,21,4
22,22,4
22,23,4
22,24,4
22,25,4
22,26,4
22,24,7
11,25,8
22,26,7
22,27,4
22,28,4
22,29,4
22,30,2
14,31,3
22,32,2
22,33,0
22,34,0
22,35,0
22,37,6
3,44,7
2,48,7
2,53,7
2,58,7
2,63,7
2,68,7
2,73,7
3,44,0
2,48,0
2,51,0
2,54,0
2,57,0
2,60,0
2,63,0
2,66,0
2,69,0
2,72,0
15,47,3
15,48,3
15,52,3
15,53,3
15,61,3
15,62,3
22,38,6
22,39,6
22,40,6
22,41,6
22,42,6
22,43,6
22,44,6
22,45,6
22,46,6
22,47,6
22,48,6
22,49,6
22,50,6
22,51,6
22,52,6
22,53,6
22,54,6
22,55,6
22,56,6
22,57,6
22,58,6
22,59,6
22,60,6
22,61,6
22,62,6
22,63,6
22,64,6
22,65,6
22,66,6
22,67,6
22,68,6
22,69,6
22,70,6
22,71,6
22,72,6
22,73,6
22,74,6
22,78,2
22,79,2
22,80,2
22,80,2
22,83,-1
22,84,-1
22,85,-1
22,86,-1
22,88,2
22,89,2
22,90,2
22,91,2
21,0,-1
21,1,-1
21,2,-1
21,3,-1
21,4,-1
21,5,-1
21,6,-1
21,7,-1
21,8,-1
21,9,-1
21,10,-1
21,11,-1
21,12,-1
21,13,-1
21,14,-1
21,15,-1
21,16,-1
21,17,-1
21,18,-1
21,19,-1
21,20,-1
21,21,-1
21,22,-1
21,23,-1
21,24,-1
21,25,-1
21,26,-1
21,27,-1
21,28,-1
21,29,-1
21,30,-1
21,31,-1
21,32,-1
21,33,-1
21,34,-1
21,35,-1
21,36,-1
21,37,-1
21,38,-1
21,39,-1
21,40,-1
21,41,-1
21,42,-1
21,43,-1
21,44,-1
21,45,-1
21,46,-1
21,47,-1
21,48,-1
21,49,-1
21,50,-1
21,51,-1
21,52,-1
21,53,-1
21,54,-1
21,55,-1
21,56,-1
21,57,-1
21,58,-1
21,59,-1
21,60,-1
21,61,-1
21,62,-1
21,63,-1
21,64,-1
21,65,-1
21,66,-1
21,67,-1
21,68,-1
21,69,-1
21,70,-1
21,71,-1
21,72,-1
21,73,-1
21,74,-1
21,75,-1
23,76,-2
23,77,-2
23,78,-2
23,79,-2
23,80,-2
23,81,-2
23,82,-2
23,83,-2
23,84,-2
23,85,-2
23,86,-2
23,87,-2
23,88,-2
23,89,-2
23,90,-2
23,91,-2
23,92,-2
23,93,-2
23,94,-2
23,95,-2
23,96,-2
23,97,-2
23,98,-2
23,99,-2
23,100,-2
23,101,-2
23,102,-2
23,103,-2
23,104,-2
23,105,-2
23,106,-2
23,107,-2
23,108,-2
23,109,-2
23,110,-2
23,111,-2
23,112,-2
23,113,-2
23,114,-2
23,115,-2
23,116,-2
23,117,-2
23,118,-2
23,119,-2
21,120,-1
21,121,-1
21,122,-1
21,123,-1
21,124,-1
21,125,-1
21,126,-1
21,127,-1
21,128,-1
21,129,-1
21,130,-1
21,131,-1
21,132,-1
21,133,-1
21,134,-1
21,135,-1
21,136,-1
21,137,-1
21,138,-1
21,139,-1
21,140,-1
21,141,-1
21,142,-1
21,143,-1
21,144,-1
21,145,-1
21,146,-1
21,147,-1
21,148,-1
21,149,-1
21,150,-1
