2,38,0
3,37,0
5,16,8
7,35,0
7,15,4
10,14,4
15,15,5
11,16,4
15,17,5
12,18,4
15,19,5
13,20,4
15,22,5
14,22,4
15,23,5
22,10,3
22,11,3
22,12,3
27,40,0
28,41,0
29,40,1
30,41,1
27,30,0
28,31,0
29,30,1
30,31,1
22,83,0
22,84,0
22,84,1
22,85,0
22,85,1
22,85,2
22,86,0
22,86,1
22,86,2
22,86,3
22,87,0
22,87,1
22,87,2
22,87,3
22,87,4
22,89,0
22,89,1
22,89,2
22,89,3
22,89,4
22,90,0
22,90,1
22,90,2
22,90,3
22,91,0
22,91,1
22,91,2
22,92,0
22,92,1
22,93,0
21,0,-1
21,1,-1
21,2,-1
21,3,-1
21,4,-1
21,5,-1
21,6,-1
21,7,-1
21,8,-1
21,9,-1
21,10,-1
21,11,-1
21,12,-1
21,13,-1
21,14,-1
21,15,-1
21,16,-1
21,17,-1
21,18,-1
21,19,-1
21,20,-1
21,21,-1
21,22,-1
21,23,-1
21,24,-1
21,25,-1
21,26,-1
21,27,-1
21,28,-1
21,29,-1
21,30,-1
21,31,-1
21,32,-1
21,33,-1
21,34,-1
21,35,-1
21,36,-1
21,37,-1
21,38,-1
21,39,-1
21,40,-1
21,41,-1
21,42,-1
21,43,-1
21,44,-1
21,45,-1
21,46,-1
21,47,-1
22,48,5
21,48,-1
21,49,-1
21,50,-1
22,51,5
21,51,-1
21,52,-1
21,53,-1
22,54,5
22,54,5
21,54,-1
21,55,-1
21,56,-1
22,57,5
21,57,-1
21,58,-1
21,59,-1
22,60,5
21,60,-1
21,61,-1
21,62,-1
21,63,-1
21,64,-1
21,65,-1
21,66,-1
27,66,0
28,67,0
29,66,1
30,67,1
27,75,0
28,76,0
29,75,1
30,76,1
21,67,-1
21,68,-1
21,69,-1
21,70,-1
21,71,-1
21,72,-1
21,73,-1
21,74,-1
21,75,-1
21,76,-1
21,77,-1
21,78,-1
21,79,-1
21,80,-1
21,81,-1
21,82,-1
21,83,-1
21,84,-1
21,85,-1
21,86,-1
21,87,-1
21,88,-1
21,89,-1
21,90,-1
21,91,-1
21,92,-1
21,93,-1
21,94,-1
21,95,-1
21,96,-1
21,97,-1
21,98,-1
21,99,-1
21,100,-1
21,101,-1
21,102,-1
21,103,-1
21,104,-1
21,105,-1
21,106,-1
21,107,-1
21,108,-1
21,109,-1
21,110,-1
21,111,-1
21,112,-1
21,113,-1
21,114,-1
21,115,-1
21,116,-1
21,117,-1
21,118,-1
21,119,-1
21,120,-1
21,121,-1
21,122,-1
21,123,-1
21,124,-1
21,125,-1
21,126,-1
21,127,-1
21,128,-1
21,129,-1
21,130,-1
21,131,-1
21,132,-1
21,133,-1
21,134,-1
21,135,-1
21,136,-1
21,137,-1
21,138,-1
21,139,-1
21,140,-1
21,141,-1
21,142,-1
21,143,-1
21,144,-1
21,0,-2
21,1,-2
21,2,-2
21,3,-2
21,4,-2
21,5,-2
21,6,-2
21,7,-2
21,8,-2
21,9,-2
21,10,-2
21,11,-2
21,12,-2
21,13,-2
21,14,-2
21,15,-2
21,16,-2
21,17,-2
21,18,-2
21,19,-2
21,21,-2
21,22,-2
21,22,-2
21,23,-2
21,24,-2
21,25,-2
21,26,-2
21,27,-2
21,28,-2
21,29,-2
21,30,-2
21,31,-2
21,32,-2
21,33,-2
21,34,-2
21,35,-2
21,36,-2
21,37,-2
21,38,-2
21,39,-2
21,40,-2
21,41,-2
21,42,-2
21,43,-2
21,44,-2
21,45,-2
21,46,-2
21,47,-2
21,48,-2
21,49,-2
21,50,-2
21,51,-2
21,52,-2
21,53,-2
21,54,-2
21,55,-2
21,56,-2
21,57,-2
21,58,-2
21,59,-2
21,60,-2
21,61,-2
21,62,-2
21,63,-2
21,64,-2
21,65,-2
21,66,-2
21,67,-2
21,68,-2
21,69,-2
21,70,-2
21,71,-2
21,72,-2
21,73,-2
21,74,-2
21,75,-2
21,76,-2
21,77,-2
21,78,-2
21,79,-2
21,80,-2
21,81,-2
21,82,-2
21,83,-2
21,84,-2
21,85,-2
21,86,-2
21,87,-2
21,88,-2
21,89,-2
21,90,-2
21,91,-2
21,92,-2
21,93,-2
21,94,-2
21,95,-2
21,96,-2
21,97,-2
21,98,-2
21,99,-2
21,100,-2
21,101,-2
21,102,-2
21,103,-2
21,104,-2
21,105,-2
21,106,-2
21,107,-2
21,108,-2
21,109,-2
21,110,-2
21,111,-2
21,112,-2
21,113,-2
21,114,-2
21,115,-2
21,116,-2
21,117,-2
21,118,-2
21,119,-2
21,121,-2
21,122,-2
21,122,-2
21,123,-2
21,124,-2
21,125,-2
21,126,-2
21,127,-2
21,128,-2
21,129,-2
21,130,-2
21,131,-2
21,132,-2
21,133,-2
21,134,-2
21,135,-2
21,136,-2
21,137,-2
21,138,-2
21,139,-2
21,140,-2
21,141,-2
21,142,-2
21,143,-2
21,144,-2
22,131,0
24,130,7
25,131,1
25,131,2
25,131,3
25,131,4
25,131,5
25,131,6
25,131,7
26,131,8
22,124,0
22,124,1
22,124,2
22,124,3
22,124,4
22,123,0
22,123,1
22,123,2
22,123,3
22,122,0
22,122,1
22,122,2
22,121,0
22,121,1
22,120,0
